filename,chroma_frequency,sp_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc,label
436_truck.wav,0.6169235706329346,848.4345425739876,772.3740787571522,1564.6962483723958,0.05322717737268518,-0.12623189389705658,kamyon
437_kamyon.wav,0.6250926852226257,440.68033232787974,897.4599772651477,698.7325032552084,0.01423023365162037,4.7062764167785645,kamyon
437_truck.wav,0.6027296781539917,850.868274304427,771.6095735684778,1567.8365071614583,0.05411105685763889,-0.07413318753242493,kamyon
438_kamyon.wav,0.6522808074951172,437.94242731383395,900.1773874157923,694.2464192708334,0.013943142361111112,4.508663177490234,kamyon
438_truck.wav,0.6146270632743835,848.781945805191,772.9494333332847,1567.0888264973958,0.05454056351273148,-0.12862244248390198,kamyon
439_kamyon.wav,0.5978739261627197,412.7712242095479,881.2617024358166,645.1985677083334,0.011431658709490741,5.459517955780029,kamyon
439_truck.wav,0.6057205200195312,852.2901615780928,772.8109607781441,1569.2820231119792,0.05338767722800926,-0.09140116721391678,kamyon
43_kamyon.wav,0.6200888156890869,415.6526455576601,1026.4484020919053,556.1747233072916,0.01213695384837963,3.4657790660858154,kamyon
43_truck.wav,0.6122060418128967,849.8123864640082,776.1144265859758,1566.7399088541667,0.0543212890625,-0.0958661139011383,kamyon
440_kamyon.wav,0.5597591400146484,375.86438118405823,832.2924120565273,583.6893717447916,0.01003463179976852,5.162601947784424,kamyon
440_truck.wav,0.6174926161766052,848.4104936620419,773.5279431015774,1565.643310546875,0.054484049479166664,-0.11380298435688019,kamyon
441_kamyon.wav,0.5661526918411255,373.19384408890846,822.1834862826764,564.2995198567709,0.010296856915509259,5.3898091316223145,kamyon
441_truck.wav,0.6124197244644165,853.6282353704104,780.7403358414754,1574.7151692708333,0.05355269820601852,-0.08158253133296967,kamyon
442_kamyon.wav,0.5491178631782532,351.2355139969065,802.420957461156,518.8405354817709,0.009311252170138888,5.567241668701172,kamyon
442_truck.wav,0.6093084812164307,852.3350717350919,774.8570420542845,1567.6869710286458,0.05437328197337963,-0.10161856561899185,kamyon
443_kamyon.wav,0.5487200617790222,370.4807962361937,823.5425291034159,545.7570393880209,0.010299117476851851,5.415287017822266,kamyon
443_truck.wav,0.6119805574417114,847.7594286400309,771.4438328825092,1567.2882080078125,0.05394151475694445,-0.10003209859132767,kamyon
444_kamyon.wav,0.5648728013038635,372.72225323604005,824.5222583830771,559.6140543619791,0.010902687355324073,5.344112873077393,kamyon
444_truck.wav,0.6050487756729126,852.6129262996391,773.383060276645,1569.7306315104167,0.05362729673032408,-0.09488627314567566,kamyon
445_kamyon.wav,0.5893852114677429,382.79712446255036,837.3209486785863,593.1599934895834,0.010624638310185185,5.098827838897705,kamyon
445_truck.wav,0.6141135096549988,851.4462754876512,778.5827979763613,1568.6838785807292,0.05458351417824074,-0.12137553095817566,kamyon
446_kamyon.wav,0.5855482816696167,398.75330604907896,856.2797100062802,618.9798990885416,0.011411313657407407,5.202015399932861,kamyon
446_truck.wav,0.6134616136550903,851.6243046746887,773.9436620733924,1570.4783121744792,0.05388047960069445,-0.09578778594732285,kamyon
447_kamyon.wav,0.609825611114502,402.03676232120057,866.4938139059647,625.1108805338541,0.011458785445601851,5.261197090148926,kamyon
447_truck.wav,0.6111595034599304,848.1445261414862,767.9893306999783,1567.5872802734375,0.05463550708912037,-0.09038379788398743,kamyon
448_kamyon.wav,0.5875930190086365,399.5083662813645,854.6035997956394,617.7337646484375,0.011305067274305556,5.155272483825684,kamyon
448_truck.wav,0.6141546964645386,846.7246386809957,769.842849502877,1565.9423828125,0.05373580367476852,-0.10365566611289978,kamyon
449_kamyon.wav,0.6088934540748596,409.40967358761947,863.37123032389,640.5629475911459,0.011949327256944444,5.252922534942627,kamyon
449_truck.wav,0.6042747497558594,852.9838585838205,772.2905848611931,1569.7804768880208,0.053830747251157406,-0.1050855815410614,kamyon
44_kamyon.wav,0.5301542282104492,390.1699418127612,978.7559455976058,495.1141357421875,0.012473777488425927,2.8662538528442383,kamyon
44_truck.wav,0.606271505355835,854.6244352864538,777.4950492569793,1569.7804768880208,0.05381040219907408,-0.11076897382736206,kamyon
450_kamyon.wav,0.620494544506073,414.29160841417473,869.3232189880242,656.0150146484375,0.011956108940972222,5.374281883239746,kamyon
450_truck.wav,0.6151706576347351,847.8227203575486,771.1676633048902,1565.3940836588542,0.05404097945601852,-0.10612781345844269,kamyon
451_kamyon.wav,0.6417721509933472,416.2185345564098,868.2762293041184,647.8403727213541,0.012858072916666666,5.25907039642334,kamyon
451_truck.wav,0.605897843837738,849.079131796188,769.4010615709221,1566.1417643229167,0.05356174045138889,-0.0871175155043602,kamyon
452_kamyon.wav,0.6082904934883118,414.2867484201848,871.797045566445,650.0834147135416,0.012855812355324073,5.2944183349609375,kamyon
452_truck.wav,0.6163474917411804,849.8996671520144,773.1828251078712,1569.1823323567708,0.055126048900462965,-0.11529145389795303,kamyon
453_kamyon.wav,0.6256453990936279,412.81205814589106,869.1234251223626,650.9307861328125,0.012821903935185185,5.200531482696533,kamyon
453_truck.wav,0.6156309843063354,849.4245184038738,773.1320371508184,1567.6869710286458,0.053324381510416664,-0.1062062606215477,kamyon
454_kamyon.wav,0.6374973058700562,406.5707761569825,864.2282077239871,637.7716064453125,0.011268898292824073,5.4747314453125,kamyon
454_truck.wav,0.6044970154762268,851.4274905452345,774.5121733762251,1567.9361979166667,0.05419921875,-0.08550290763378143,kamyon
455_kamyon.wav,0.6382086277008057,409.7268481358028,859.0143267377398,648.9369710286459,0.011870207609953705,5.4483723640441895,kamyon
455_truck.wav,0.6120621562004089,847.9465603769975,772.5703808254315,1566.0919189453125,0.05424442997685185,-0.09631245583295822,kamyon
456_kamyon.wav,0.6316283345222473,394.3293709539648,835.1248536130922,611.9517008463541,0.01154468677662037,5.77689790725708,kamyon
456_truck.wav,0.6074418425559998,854.1111479000764,775.5024675669398,1570.7275390625,0.053670247395833336,-0.10693121701478958,kamyon
457_kamyon.wav,0.606748104095459,384.6727783581716,831.2201934354155,593.4590657552084,0.011049623842592593,5.592471122741699,kamyon
457_truck.wav,0.6148785352706909,849.8610736016287,776.2292300972834,1566.4906819661458,0.054413972077546294,-0.10148394852876663,kamyon
458_kamyon.wav,0.6119066476821899,393.06580082570656,838.8677467818308,610.5560302734375,0.011503996672453705,4.881814479827881,kamyon
